2026-01-26 00:45:08,856 | INFO | PLACE LONG RESPONSE -> {'client_oid': '1769388308249', 'order_id': '710466061006275100'}
2026-01-26 00:45:09,428 | INFO | OPEN cmt_solusdt TF=5m size=7.8 order_id=710466061006275100 candle_idx=14
2026-01-26 00:45:12,619 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.0% | held_candles=0
2026-01-26 01:16:16,979 | INFO | [FLOAT-5m] cmt_solusdt | pnl=1.83% | held_candles=6
2026-01-26 01:17:17,109 | INFO | [FLOAT-5m] cmt_solusdt | pnl=1.83% | held_candles=6
2026-01-26 01:18:17,251 | INFO | [FLOAT-5m] cmt_solusdt | pnl=1.83% | held_candles=6
2026-01-26 01:19:17,409 | INFO | [FLOAT-5m] cmt_solusdt | pnl=1.83% | held_candles=6
2026-01-26 01:20:17,513 | INFO | [FLOAT-5m] cmt_solusdt | pnl=2.03% | held_candles=7
2026-01-26 01:21:17,657 | INFO | [FLOAT-5m] cmt_solusdt | pnl=2.03% | held_candles=7
2026-01-26 01:22:17,771 | INFO | [FLOAT-5m] cmt_solusdt | pnl=2.03% | held_candles=7
2026-01-26 01:23:17,934 | INFO | [FLOAT-5m] cmt_solusdt | pnl=2.03% | held_candles=7
2026-01-26 01:24:18,084 | INFO | [FLOAT-5m] cmt_solusdt | pnl=2.03% | held_candles=7
2026-01-26 01:25:18,192 | INFO | [FLOAT-5m] cmt_solusdt | pnl=2.5% | held_candles=8
2026-01-26 01:26:18,354 | INFO | [FLOAT-5m] cmt_solusdt | pnl=2.5% | held_candles=8
2026-01-26 01:27:18,501 | INFO | [FLOAT-5m] cmt_solusdt | pnl=2.5% | held_candles=8
2026-01-26 01:28:18,668 | INFO | [FLOAT-5m] cmt_solusdt | pnl=2.5% | held_candles=8
2026-01-26 01:29:18,831 | INFO | [FLOAT-5m] cmt_solusdt | pnl=2.5% | held_candles=8
2026-01-26 01:30:18,941 | INFO | [FLOAT-5m] cmt_solusdt | pnl=2.34% | held_candles=9
2026-01-26 01:31:19,098 | INFO | [FLOAT-5m] cmt_solusdt | pnl=2.34% | held_candles=9
2026-01-26 01:32:19,221 | INFO | [FLOAT-5m] cmt_solusdt | pnl=2.34% | held_candles=9
2026-01-26 01:33:19,355 | INFO | [FLOAT-5m] cmt_solusdt | pnl=2.34% | held_candles=9
2026-01-26 01:34:19,469 | INFO | [FLOAT-5m] cmt_solusdt | pnl=2.34% | held_candles=9
2026-01-26 01:35:19,644 | INFO | [FLOAT-5m] cmt_solusdt | pnl=2.52% | held_candles=10
2026-01-26 01:36:19,730 | INFO | [FLOAT-5m] cmt_solusdt | pnl=2.52% | held_candles=10
2026-01-26 01:37:19,835 | INFO | [FLOAT-5m] cmt_solusdt | pnl=2.52% | held_candles=10
2026-01-26 01:38:19,976 | INFO | [FLOAT-5m] cmt_solusdt | pnl=2.52% | held_candles=10
2026-01-26 01:39:20,133 | INFO | [FLOAT-5m] cmt_solusdt | pnl=2.52% | held_candles=10
2026-01-26 01:40:20,196 | INFO | [FLOAT-5m] cmt_solusdt | pnl=2.38% | held_candles=11
2026-01-26 01:41:20,355 | INFO | [FLOAT-5m] cmt_solusdt | pnl=2.38% | held_candles=11
2026-01-26 01:42:20,443 | INFO | [FLOAT-5m] cmt_solusdt | pnl=2.38% | held_candles=11
2026-01-26 01:43:20,541 | INFO | [FLOAT-5m] cmt_solusdt | pnl=2.38% | held_candles=11
2026-01-26 01:44:20,659 | INFO | [FLOAT-5m] cmt_solusdt | pnl=2.38% | held_candles=11
2026-01-26 01:45:20,755 | INFO | [FLOAT-5m] cmt_solusdt | pnl=2.44% | held_candles=12
2026-01-26 01:46:20,911 | INFO | [FLOAT-5m] cmt_solusdt | pnl=2.44% | held_candles=12
2026-01-26 01:47:21,019 | INFO | [FLOAT-5m] cmt_solusdt | pnl=2.44% | held_candles=12
2026-01-26 01:48:21,171 | INFO | [FLOAT-5m] cmt_solusdt | pnl=2.44% | held_candles=12
2026-01-26 01:49:21,289 | INFO | [FLOAT-5m] cmt_solusdt | pnl=2.44% | held_candles=12
2026-01-26 01:50:21,336 | INFO | [FLOAT-5m] cmt_solusdt | pnl=2.52% | held_candles=13
2026-01-26 01:51:21,481 | INFO | [FLOAT-5m] cmt_solusdt | pnl=2.52% | held_candles=13
2026-01-26 01:52:21,611 | INFO | [FLOAT-5m] cmt_solusdt | pnl=2.52% | held_candles=13
2026-01-26 01:53:21,742 | INFO | [FLOAT-5m] cmt_solusdt | pnl=2.52% | held_candles=13
2026-01-26 01:54:21,848 | INFO | [FLOAT-5m] cmt_solusdt | pnl=2.52% | held_candles=13
2026-01-26 01:55:21,981 | INFO | [FLOAT-5m] cmt_solusdt | pnl=2.79% | held_candles=14
2026-01-26 01:56:22,167 | INFO | [FLOAT-5m] cmt_solusdt | pnl=2.79% | held_candles=14
2026-01-26 01:57:22,292 | INFO | [FLOAT-5m] cmt_solusdt | pnl=2.79% | held_candles=14
2026-01-26 01:58:22,450 | INFO | [FLOAT-5m] cmt_solusdt | pnl=2.79% | held_candles=14
2026-01-26 01:59:22,566 | INFO | [FLOAT-5m] cmt_solusdt | pnl=2.79% | held_candles=14
2026-01-26 02:00:22,721 | INFO | [FLOAT-5m] cmt_solusdt | pnl=2.95% | held_candles=15
2026-01-26 02:01:22,882 | INFO | [FLOAT-5m] cmt_solusdt | pnl=2.95% | held_candles=15
2026-01-26 02:02:22,969 | INFO | [FLOAT-5m] cmt_solusdt | pnl=2.95% | held_candles=15
2026-01-26 02:03:23,161 | INFO | [FLOAT-5m] cmt_solusdt | pnl=2.95% | held_candles=15
2026-01-26 02:04:23,304 | INFO | [FLOAT-5m] cmt_solusdt | pnl=2.95% | held_candles=15
2026-01-26 02:05:01,577 | INFO | CLOSE LONG RESPONSE -> {'client_oid': '1769393100993', 'order_id': '710486163219022364'}
