2026-01-27 20:33:07,754 | INFO | PLACE LONG RESPONSE -> {'client_oid': '1769545987165', 'order_id': '711127414259843612'}
2026-01-27 20:34:04,496 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.05% | held_candles=0
2026-01-27 21:46:13,783 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.09% | held_candles=15
2026-01-27 21:47:13,923 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.24% | held_candles=15
2026-01-27 21:48:14,042 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.24% | held_candles=15
2026-01-27 21:49:14,199 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.13% | held_candles=15
2026-01-27 21:50:14,309 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.04% | held_candles=16
2026-01-27 21:51:14,479 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.09% | held_candles=16
2026-01-27 21:52:14,602 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.17% | held_candles=16
2026-01-27 21:53:14,752 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.2% | held_candles=16
2026-01-27 21:54:14,883 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.16% | held_candles=16
2026-01-27 21:55:15,048 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.13% | held_candles=17
2026-01-27 21:56:15,160 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.15% | held_candles=17
2026-01-27 21:57:15,348 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.11% | held_candles=17
2026-01-27 21:58:15,498 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.03% | held_candles=17
2026-01-27 21:59:15,669 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.05% | held_candles=17
2026-01-27 22:00:15,743 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.11% | held_candles=18
2026-01-27 22:01:15,871 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.28% | held_candles=18
2026-01-27 22:02:15,982 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.34% | held_candles=18
2026-01-27 22:03:16,091 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.43% | held_candles=18
2026-01-27 22:04:16,252 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.45% | held_candles=18
2026-01-27 22:05:16,412 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.35% | held_candles=19
2026-01-27 22:06:16,564 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.35% | held_candles=19
2026-01-27 22:07:16,702 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.35% | held_candles=19
2026-01-27 22:08:16,850 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.33% | held_candles=19
2026-01-27 22:09:16,964 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.28% | held_candles=19
2026-01-27 22:10:17,129 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.28% | held_candles=20
2026-01-27 22:11:17,265 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.31% | held_candles=20
2026-01-27 22:12:17,443 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.27% | held_candles=20
2026-01-27 22:13:17,607 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.25% | held_candles=20
2026-01-27 22:14:17,728 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.28% | held_candles=20
2026-01-27 22:15:17,786 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.26% | held_candles=21
2026-01-27 22:16:17,919 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.33% | held_candles=21
2026-01-27 22:17:18,069 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.28% | held_candles=21
2026-01-27 22:18:18,135 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.23% | held_candles=21
2026-01-27 22:19:18,264 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.14% | held_candles=21
2026-01-27 22:20:18,427 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.13% | held_candles=22
2026-01-27 22:21:18,516 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.06% | held_candles=22
2026-01-27 22:22:18,643 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.07% | held_candles=22
2026-01-27 22:23:18,786 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.09% | held_candles=22
2026-01-27 22:24:18,850 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.14% | held_candles=22
2026-01-27 22:25:18,976 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.17% | held_candles=23
2026-01-27 22:26:19,133 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.27% | held_candles=23
2026-01-27 22:27:19,229 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.19% | held_candles=23
2026-01-27 22:28:19,341 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.13% | held_candles=23
2026-01-27 22:29:19,439 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.12% | held_candles=23
2026-01-27 22:30:19,489 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.16% | held_candles=24
2026-01-27 22:31:19,625 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.13% | held_candles=24
2026-01-27 22:32:19,745 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.24% | held_candles=24
2026-01-27 22:33:19,910 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.25% | held_candles=24
2026-01-27 22:34:20,084 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.23% | held_candles=24
2026-01-27 22:35:20,202 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.32% | held_candles=25
2026-01-27 22:36:20,371 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.43% | held_candles=25
2026-01-27 22:37:20,506 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.42% | held_candles=25
2026-01-27 22:38:20,628 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.5% | held_candles=25
2026-01-27 22:39:20,814 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.47% | held_candles=25
2026-01-27 22:40:20,947 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.5% | held_candles=26
2026-01-27 22:41:21,055 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.54% | held_candles=26
2026-01-27 22:42:21,176 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.5% | held_candles=26
2026-01-27 22:43:21,265 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.51% | held_candles=26
2026-01-27 22:44:21,397 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.6% | held_candles=26
2026-01-27 22:45:21,541 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.51% | held_candles=27
2026-01-27 22:46:21,670 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.45% | held_candles=27
2026-01-27 22:47:21,796 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.43% | held_candles=27
2026-01-27 22:48:21,940 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.46% | held_candles=27
2026-01-27 22:49:22,083 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.64% | held_candles=27
2026-01-27 22:50:22,213 | INFO | [FLOAT-5m] cmt_solusdt | pnl=0.53% | held_candles=28
2026-01-27 22:51:01,569 | INFO | CLOSE LONG RESPONSE -> {'client_oid': '1769554260942', 'order_id': '711162117197136412'}
